timestamps,open,high,low,close,volume,amount
2026-03-27 13:30:00,221.10000610351562,221.55999755859375,220.27999877929688,220.38999938964844,0.0,0.0
2026-03-27 13:35:00,220.38999938964844,220.41000366210938,219.89999389648438,220.25999450683594,52117.0,11479290.133712769
2026-03-27 13:40:00,220.25999450683594,220.6300048828125,220.1300048828125,220.6300048828125,30707.0,6774885.559936523
2026-03-27 13:45:00,220.60000610351562,221.3300018310547,220.60000610351562,221.0399932861328,32068.0,7088310.504699707
2026-03-27 13:50:00,220.9600067138672,221.10000610351562,220.58999633789062,220.6300048828125,9782.0,2158202.707763672
2026-03-27 13:55:00,220.5800018310547,220.6199951171875,220.25,220.60000610351562,13400.0,2956040.0817871094
2026-03-27 14:00:00,220.58999633789062,220.82000732421875,220.52999877929688,220.72000122070312,16622.0,3668807.8602905273
2026-03-27 14:05:00,220.74000549316406,220.88999938964844,220.16000366210938,220.22000122070312,13883.0,3057314.2769470215
2026-03-27 14:10:00,220.1699981689453,220.6699981689453,220.1699981689453,220.63999938964844,16600.0,3662623.989868164
2026-03-27 14:15:00,220.69000244140625,221.02000427246094,220.6300048828125,220.75,13503.0,2980787.25
2026-03-27 14:20:00,220.77999877929688,220.8000030517578,220.55999755859375,220.64999389648438,7666.0,1691502.8532104492
2026-03-27 14:25:00,220.7100067138672,220.82000732421875,220.6199951171875,220.63999938964844,9341.0,2060998.234298706
2026-03-27 14:30:00,220.61000061035156,221.10000610351562,220.61000061035156,221.0500030517578,13148.0,2906365.4401245117
2026-03-27 14:35:00,220.99000549316406,221.0800018310547,220.9199981689453,221.0800018310547,6176.0,1365390.0913085938
2026-03-27 14:40:00,221.1300048828125,221.35000610351562,221.1300048828125,221.27999877929688,9431.0,2086891.6684875488
2026-03-27 14:45:00,221.33999633789062,221.42999267578125,221.10000610351562,221.39999389648438,5095.0,1128032.968902588
2026-03-27 14:50:00,221.4600067138672,221.5800018310547,221.25,221.25,9380.0,2075325.0
2026-03-27 14:55:00,221.32000732421875,221.4199981689453,221.1699981689453,221.1699981689453,6156.0,1361522.5087280273
2026-03-27 15:00:00,221.24000549316406,221.25,221.0800018310547,221.1999969482422,9854.0,2179704.7699279785
2026-03-27 15:05:00,221.17999267578125,221.4499969482422,221.11000061035156,221.13999938964844,11040.0,2441385.5932617188
2026-03-27 15:10:00,221.16000366210938,221.1699981689453,220.80999755859375,220.94000244140625,10927.0,2414211.406677246
2026-03-27 15:15:00,220.97999572753906,221.13999938964844,220.94000244140625,221.02999877929688,12421.0,2745413.6148376465
2026-03-27 15:20:00,221.0399932861328,221.2899932861328,220.8800048828125,220.97000122070312,40295.0,8903986.199188232
2026-03-27 15:25:00,220.83999633789062,220.94000244140625,220.82000732421875,220.94000244140625,9668.0,2136047.9436035156
2026-03-27 15:30:00,220.94000244140625,221.2100067138672,220.9199981689453,221.17999267578125,9892.0,2187912.487548828
2026-03-27 15:35:00,221.25,221.55999755859375,221.25,221.41000366210938,20401.0,4516985.484710693
2026-03-27 15:40:00,221.4499969482422,221.4499969482422,221.13999938964844,221.41000366210938,7329.0,1622713.9168395996
2026-03-27 15:45:00,221.41000366210938,221.52999877929688,221.30999755859375,221.4499969482422,8889.0,1968469.0228729248
2026-03-27 15:50:00,221.5399932861328,221.58999633789062,221.19000244140625,221.19000244140625,10154.0,2245963.284790039
2026-03-27 15:55:00,221.19000244140625,221.25999450683594,220.94000244140625,221.05999755859375,8824.0,1950633.4184570312
2026-03-27 16:00:00,221.0500030517578,221.0500030517578,220.75,220.86000061035156,7665.0,1692891.9046783447
2026-03-27 16:05:00,220.83999633789062,220.83999633789062,220.36000061035156,220.52999877929688,20070.0,4426037.075500488
2026-03-27 16:10:00,220.52000427246094,220.6699981689453,220.44000244140625,220.60000610351562,9550.0,2106730.058288574
2026-03-27 16:15:00,220.6300048828125,220.6999969482422,220.36000061035156,220.36000061035156,7313.0,1611492.684463501
2026-03-27 16:20:00,220.38999938964844,220.5800018310547,220.38999938964844,220.50999450683594,12316.0,2715801.0923461914
2026-03-27 16:25:00,220.52000427246094,220.5800018310547,220.3699951171875,220.5800018310547,6866.0,1514502.2925720215
2026-03-27 16:30:00,220.52999877929688,220.60000610351562,220.39500427246094,220.5,12207.0,2691643.5
2026-03-27 16:35:00,220.5,220.5,220.35000610351562,220.4499969482422,11269.0,2484251.015609741
2026-03-27 16:40:00,220.4499969482422,220.63999938964844,220.32000732421875,220.52999877929688,11172.0,2463761.1463623047
2026-03-27 16:45:00,220.5,220.60000610351562,220.42999267578125,220.55999755859375,16432.0,3624241.8798828125
