timestamps,open,high,low,close,volume,amount
2025-04-08 13:30:00,368.260009765625,373.6499938964844,350.25,354.55999755859375,35868900.0,12717677096.429443
2025-04-09 13:30:00,353.5400085449219,393.2300109863281,353.1000061035156,390.489990234375,50199700.0,19602480362.768555
2025-04-10 13:30:00,382.05999755859375,383.8999938964844,367.79998779296875,381.3500061035156,38024400.0,14500605172.08252
2025-04-11 13:30:00,380.6400146484375,390.04998779296875,378.8900146484375,388.45001220703125,23839200.0,9260337531.00586
2025-04-14 13:30:00,393.2200012207031,394.6499938964844,384.2099914550781,387.80999755859375,19251200.0,7465807825.0
2025-04-15 13:30:00,388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,17199900.0,6634517615.963745
2025-04-16 13:30:00,380.6700134277344,381.6099853515625,368.0,371.6099853515625,21967800.0,8163453836.206055
2025-04-17 13:30:00,373.75,374.32000732421875,366.8900146484375,367.7799987792969,21120200.0,7767587130.218506
2025-04-21 13:30:00,362.82000732421875,364.4800109863281,355.6700134277344,359.1199951171875,20807300.0,7472317474.401855
2025-04-22 13:30:00,363.3800048828125,367.7699890136719,359.8599853515625,366.82000732421875,19485000.0,7147487842.712402
2025-04-23 13:30:00,376.05999755859375,380.3900146484375,373.0199890136719,374.3900146484375,20545500.0,7692030045.959473
2025-04-24 13:30:00,375.70001220703125,388.45001220703125,375.19000244140625,387.29998779296875,22232300.0,8610569518.60962
2025-04-25 13:30:00,387.0,392.1600036621094,384.6000061035156,391.8500061035156,18973200.0,7434648535.803223
2025-04-28 13:30:00,391.9599914550781,392.739990234375,386.6400146484375,391.1600036621094,16579400.0,6485198164.715576
2025-04-29 13:30:00,391.29998779296875,395.1000061035156,390.3800048828125,394.0400085449219,14974000.0,5900355087.95166
2025-04-30 13:30:00,390.29998779296875,396.6600036621094,384.44000244140625,395.260009765625,36461100.0,14411614742.06543
2025-05-01 13:30:00,431.1099853515625,436.989990234375,424.8999938964844,425.3999938964844,58938100.0,25072267380.270386
2025-05-02 13:30:00,431.739990234375,439.44000244140625,429.989990234375,435.2799987792969,30757400.0,13388081034.454346
2025-05-05 13:30:00,432.8699951171875,439.5,432.1099853515625,436.1700134277344,20136100.0,8782763007.382202
