timestamps,open,high,low,close,volume,amount
2026-01-08 14:30:00,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,18162600.0,8683720419.94629
2026-01-09 14:30:00,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,18491000.0,8862366457.427979
2026-01-12 14:30:00,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,23519900.0,11223225709.735107
2026-01-13 14:30:00,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,28545800.0,13435652069.30542
2026-01-14 14:30:00,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,28184300.0,12947303871.618652
2026-01-15 14:30:00,464.1199951171875,464.25,455.8999938964844,456.6600036621094,23225800.0,10606293913.05542
2026-01-16 14:30:00,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,34246700.0,15748686960.339355
2026-01-20 14:30:00,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,26130000.0,11876607312.927246
2026-01-21 14:30:00,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,37980500.0,16867519298.64502
2026-01-22 14:30:00,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,25349400.0,11436128687.329102
2026-01-23 14:30:00,451.8699951171875,471.1000061035156,450.5299987792969,465.95001220703125,38000200.0,17706193653.86963
2026-01-26 14:30:00,465.30999755859375,474.25,462.0,470.2799987792969,29291200.0,13775065500.24414
2026-01-27 14:30:00,473.70001220703125,482.8699951171875,473.1600036621094,480.5799865722656,29213900.0,14039615669.72351
2026-01-28 14:30:00,483.2099914550781,483.739990234375,478.0,481.6300048828125,36875400.0,17760299082.055664
2026-01-29 14:30:00,439.989990234375,442.5,421.0199890136719,433.5,128855300.0,55858772550.0
2026-01-30 14:30:00,439.1700134277344,439.6000061035156,426.45001220703125,430.2900085449219,58566800.0,25200708872.44873
2026-02-02 14:30:00,430.239990234375,430.739990234375,422.25,423.3699951171875,42219900.0,17874638856.848145
2026-02-03 14:30:00,422.010009765625,422.04998779296875,408.55999755859375,411.2099914550781,61424100.0,25258203636.135864
2026-02-04 14:30:00,411.0,419.79998779296875,409.239990234375,414.19000244140625,45012400.0,18643686065.893555
2026-02-05 14:30:00,407.44000244140625,408.29998779296875,392.32000732421875,393.6700134277344,66289200.0,26096070254.11377
2026-02-06 14:30:00,399.1700134277344,401.7900085449219,392.9200134277344,401.1400146484375,53515300.0,21467128225.915527
2026-02-09 14:30:00,404.8500061035156,414.8900146484375,400.8699951171875,413.6000061035156,45480500.0,18810735077.590942
2026-02-10 14:30:00,419.6199951171875,423.67999267578125,412.70001220703125,413.2699890136719,44857900.0,18538423840.17639
2026-02-11 14:30:00,416.17999267578125,416.4599914550781,401.010009765625,404.3699951171875,42491000.0,17182085462.524414
2026-02-12 14:30:00,405.0,406.20001220703125,398.010009765625,401.8399963378906,40802400.0,16396036266.577148
2026-02-13 14:30:00,404.45001220703125,405.5400085449219,398.04998779296875,401.32000732421875,34091600.0,13681641161.694336
2026-02-17 14:30:00,399.2200012207031,400.5199890136719,394.5299987792969,396.8599853515625,32078800.0,12730792098.095703
2026-02-18 14:30:00,398.1300048828125,402.55999755859375,396.32000732421875,399.6000061035156,23223400.0,9280070781.744385
2026-02-19 14:30:00,400.69000244140625,404.42999267578125,396.6700134277344,398.4599914550781,28234000.0,11250119398.742676
2026-02-20 14:30:00,396.1099853515625,400.1199951171875,395.1600036621094,397.2300109863281,34015200.0,13511858269.702148
2026-02-23 14:30:00,395.0,395.3599853515625,383.1000061035156,384.4700012207031,43238300.0,16623829253.781128
2026-02-24 14:30:00,384.1400146484375,389.3599853515625,381.7099914550781,389.0,33884700.0,13181148300.0
2026-02-25 14:30:00,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500.0,17476375566.26892
2026-02-26 14:30:00,404.7099914550781,407.489990234375,398.739990234375,401.7200012207031,34405900.0,13821538189.99939
2026-02-27 14:30:00,390.8800048828125,396.82000732421875,389.8800048828125,392.739990234375,51367200.0,20173953626.367188
2026-03-02 14:30:00,392.8599853515625,401.19000244140625,390.6300048828125,398.54998779296875,35474900.0,14138520961.956787
2026-03-03 14:30:00,393.1400146484375,406.70001220703125,392.6700134277344,403.92999267578125,38199200.0,15429802576.220703
2026-03-04 14:30:00,401.2699890136719,411.0299987792969,400.30999755859375,405.20001220703125,35808000.0,14509402037.109375
2026-03-05 14:30:00,404.4200134277344,411.6099853515625,404.3999938964844,410.67999267578125,39001300.0,16017053598.345947
2026-03-06 14:30:00,409.20001220703125,413.04998779296875,408.510009765625,408.9599914550781,31123900.0,12728429878.048706
2026-03-09 13:30:00,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900.0,12336301289.346313
2026-03-10 13:30:00,410.0299987792969,410.20001220703125,402.92999267578125,405.760009765625,31706400.0,12865189173.632812
2026-03-11 13:30:00,405.57000732421875,409.010009765625,401.5899963378906,404.8800048828125,25512100.0,10329339172.5708
2026-03-12 13:30:00,404.6300048828125,406.1199951171875,401.7099914550781,401.8599853515625,27263900.0,10956270454.626465
2026-03-13 13:30:00,401.0,404.79998779296875,394.25,395.54998779296875,26848000.0,10619726072.265625
2026-03-16 13:30:00,398.07000732421875,400.6300048828125,394.7900085449219,399.95001220703125,27733700.0,11092093653.546143
2026-03-17 13:30:00,400.2699890136719,404.3999938964844,397.75,399.4100036621094,26228300.0,10475845399.050903
2026-03-18 13:30:00,397.1300048828125,398.0,391.0,391.7900085449219,25908500.0,10150691436.386108
2026-03-19 13:30:00,390.1000061035156,392.489990234375,387.05999755859375,389.0199890136719,25138800.0,9779495699.816895
2026-03-20 13:30:00,386.7900085449219,387.0,380.1199951171875,381.8699951171875,50853200.0,19419311235.69336
2026-03-23 13:30:00,383.8999938964844,387.2099914550781,381.67999267578125,383.0,29680100.0,11367478300.0
2026-03-24 13:30:00,382.3599853515625,382.4700012207031,371.8500061035156,372.739990234375,42733600.0,15928521646.679688
